pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik,year,quarter
1994-06-28 09:19:02,AAAAAAAAAAAABRF,COMMON,INAC,kknzbWKRFaXKCLyQGBWbsjS                                               ,PCX   ,363771322,18911023,18540309,2.77,iLRgsRKORjPEuGBYgmdeGGaIPIxIKBVoZOoLfVbbtoy                 ,1994,Q2
1994-06-28 17:44:00,AAAAAAAAAAAABSK,COMMON,ACTV,frQAdQxprPAOJzFHekBDYNGVEANjCHqQZNZLyKCnTltadEQtmIIVEsnqKuHSTHjaJAXCKi,PCX   ,223769193,19210930,19000216,0.06,0000000456,1994,Q2
1994-06-29 08:56:05,AAAAAAAAAAAABSN,PREF_A,ACTV,hSrRKdnNIuUOsFotvOgTHaYjdJJQ                                          ,AMEX  ,158004566,19830704,19241130,0.56,sywKYoBrHXXpAryQGPvlNiaGZOoSUSFPVyRJCvtVoPAHi               ,1994,Q2
1994-06-29 18:14:05,AAAAAAAAAAAABSQ,COMMON,ACTV,msILlrkvFzRbfAPcjRNtdZB                                               ,NYSE  ,774586928,19070607,19820815,0.93,TmePJwPsZzryQDFuQIUNO                                       ,1994,Q2
1994-06-30 01:06:03,AAAAAAAAAAAABSI,COMMON,ACTV,AkgROGMRKgKJMPSv                                                      ,NYSE  ,658515832,18840822,19511130,0.67,byJXXiDpSRuQqUFJVyaHkwU                                     ,1994,Q2
1994-06-30 16:29:04,AAAAAAAAAAAABSL,COMMON,ACTV,YTQZAllEJYnbnfiSpLOpTLGGsVcKTHEkrduwEInkVLPsvawiPDMGcqXGwauBlglOF     ,NASDAQ,928201916,18840501,19191128,0.67,0000000449,1994,Q2
1994-06-30 23:59:05,AAAAAAAAAAAABSO,PREF_A,ACTV,yyRlAWvAyOhQUTgxSKZnBRtgSomuUHMZYZfVjroNClLTIPEmXPorlcNEocJLlOD       ,AMEX  ,981212467,18680330,19081105,2.51,0000000316,1994,Q2
1980-09-25 06:42:05,AAAAAAAAAAAAAZI,PREF_C,ACTV,BpmilbaIqmcVNH                                                        ,NASDAQ,87761809,19621009,19080324,1.64,0000000205,1980,Q3
1980-09-25 12:08:04,AAAAAAAAAAAAAZH,COMMON,ACTV,CNGYczXikHAu                                                          ,NASDAQ,701952828,19290113,19671016,2.83,0000000273,1980,Q3
1980-09-25 13:33:00,AAAAAAAAAAAAAXT,COMMON,INAC,haQTrCDYFCVkTzRJWkUEZKiYtUPOJYbybZ CLJi                               ,NASDAQ,778584579,19440317,18670225,0.08,jnhGOQaSGPLzBRc                                             ,1980,Q3
1980-09-26 02:06:01,AAAAAAAAAAAAAQO,COMMON,ACTV,vdKLEWQUFmnJCQNrgxSyRpTwQZInGkMPJYNa                                  ,AMEX  ,176010282,18990301,19130605,1.54,OzjqKuNwhkyhggnIcbOUTzPkHmlLHjqBIaSPMTDPDgJNJNaJSWg         ,1980,Q3
1980-09-26 10:16:03,AAAAAAAAAAAAAZP,COMMON,ACTV,NjHmXLTaqWuLwjwKIrTvTjOUFeidcnJCDDcxKEUWCyEuskuLxpR                   ,NYSE  ,166069523,19490714,18940912,2.82,PleiLoVZROAwlvG                                             ,1980,Q3
1980-09-27 05:55:01,AAAAAAAAAAAAAZO,COMMON,ACTV,rWIvs qksrvkVsRV CsrIAIFrVTCbJaAHh                                    ,NYSE  ,678748993,19680430,19291108,2.8,0000000291,1980,Q3
1980-09-28 04:50:02,AAAAAAAAAAAAAZN,PREF_C,ACTV,BgeVTPPVQKluPowraJhPskRgFOAEWsFMJRDyqP                                ,AMEX  ,288674612,18970511,19781214,1.44,NsdEVEJhwVPGniYhTLJCYNXlWPZSLefpXBVfBbpTGiAW                ,1980,Q3
1980-09-29 06:20:03,AAAAAAAAAAAAAZM,COMMON,ACTV,gUjSDctXoTZLDmBIEgbpPMmrrmjUQsklxHiDRiqC                              ,NYSE  ,389996883,18940728,19570201,1.52,RtYhTNuAWQnCLSVfVKqPJlpCKMETs                               ,1980,Q3
1980-09-29 10:40:02,AAAAAAAAAAAAAZL,COMMON,ACTV,ooYxxKhEPiJSWQYjEh                                                    ,PCX   ,363330659,18771227,19000227,1.4,0000000254,1980,Q3
1980-09-30 13:45:01,AAAAAAAAAAAAAZK,PREF_B,ACTV,QHKdVJVvXdTPGeZehoMywic GwbuDboHqaGO UZJImfmFxXWXKCYBo                ,NASDAQ,29522188,18550319,19660718,0.36,0000000162,1980,Q3
1980-09-30 23:59:05,AAAAAAAAAAAAAZJ,PREF_A,ACTV,dDYvCkQYMSXBeLrGSIXpWgEBSOCAj DnGxMrEkCyNNjWWGPgaRS                   ,NASDAQ,148115594,19050908,19660312,1.43,YQGJAkMQauyAfLJimRQCDJStNrLQAR                              ,1980,Q3
2014-06-29 04:24:05,AAAAAAAAAAAACUC,COMMON,ACTV,KAxE FULBMTEUacJ INdrrzwRpdyPQlKRcCUh                                 ,PCX   ,272940925,18760419,19070510,1.29,0000000436,2014,Q2
2014-06-29 08:10:02,AAAAAAAAAAAACUG,PREF_B,ACTV,DqQKcJAlhbZScCPos                                                     ,NYSE  ,416923418,19740511,20100119,1.36,0000000498,2014,Q2
2014-06-29 14:25:02,AAAAAAAAAAAABFY,COMMON,INAC,CFHIFbLSgcSUflCUyqkelMfDxyJWzkuPGBlh                                  ,PCX   ,48571461,18581215,19201208,1.11,0000000187,2014,Q2
2014-06-29 18:03:01,AAAAAAAAAAAACUD,COMMON,ACTV,NVnPAqfXklFdTiYbQkDOyFaOiylPfClSYUQGRZnUYQLsJiAXJJTYBBBCUwxsGaCsyNhQhV,PCX   ,250396911,18810602,19060328,1.4,0000000818,2014,Q2
2014-06-29 21:01:00,AAAAAAAAAAAACUH,COMMON,ACTV,HoRSyqtTged CaNXPYCTPULvEkKjEYSAzCvZLZVDQo                            ,PCX   ,137641476,19141202,19650721,1.26,0000000043,2014,Q2
2014-06-30 03:44:04,AAAAAAAAAAAACUA,COMMON,ACTV,cxeTLjtZeiugVzhCsXuXBm VINCvcGilqDy                                   ,NYSE  ,605350575,19130522,18580419,2.89,uomkqYTFzNKMUdTRDbKIaXJtAEiCkvdAKGquCuxlVtTjIKhhrMVES       ,2014,Q2
2014-06-30 12:17:04,AAAAAAAAAAAACUE,COMMON,ACTV,zSSYwxNOBXqjTBXSWrIfkoKZUgRVc                                         ,NASDAQ,718252228,18981209,19981217,0.06,LMktzXgdurfauyKikioJYWWvsPBPvMvGtgqDvBAVEoeWsENCss          ,2014,Q2
2014-06-30 14:04:01,AAAAAAAAAAAACUI,COMMON,ACTV,IPtbsEZqQQMCDFSIutlIGDgesGKOQIToqFUfZSbnCHnSlxwRDJfvAQwkUMEb          ,NYSE  ,866534721,19790317,19180403,0.07,0000000083,2014,Q2
2014-06-30 20:16:03,AAAAAAAAAAAACUB,PREF_B,ACTV,EqXfnsgVECrcjcEiSFXJhvOFxCXGvICYdzievRLsVBhaxhPYN                     ,PCX   ,518301407,20111126,19260622,2.85,SEzBFoMRfCoTvhjHiJnrEJWwvMPOeUilQoGvqhOKJvZHWaA             ,2014,Q2
2014-06-30 21:08:01,AAAAAAAAAAAACUF,COMMON,ACTV,egPFxFS FHftIPZEQUBbCnVLSmqUSD EvynSLsZME                             ,AMEX  ,547429718,20080930,19920312,1.56,0000000273,2014,Q2
2014-06-30 23:59:05,AAAAAAAAAAAAAVS,COMMON,ACTV,VDmSavALe bPLCpG                                                      ,PCX   ,630081379,20070518,19970810,1.87,CaxEsCBcVbQxZWdPFfoBoIrGhPyOhtaVLPefoMOOvAnVbrwqUKtASAV     ,2014,Q2
1976-09-25 01:44:01,AAAAAAAAAAAAATY,COMMON,ACTV,AvoNbIgMjBDNBcBaoTRVTTCrYDknpwRPaUFisoHiLrrjGITGOCKvISU               ,NASDAQ,313898691,19511110,18980902,0.18,cbOBYMxWQHmHPdBYbLJCDSnTUlNTvGmLYmpMW                       ,1976,Q3
1976-09-25 22:09:03,AAAAAAAAAAAAATZ,PREF_B,ACTV,YEpNDvmmACydcmovDBey                                                  ,NYSE  ,427270223,19300629,19401003,2.64,WKHSDaFEDSYXOynePKHWBGLeJ                                   ,1976,Q3
1976-09-26 15:13:00,AAAAAAAAAAAAAUA,COMMON,ACTV,YAEtI UKS odcBmSDJrQMVGD                                              ,AMEX  ,292368508,19741112,19450302,1.14,lGKCDPIplHUrWtxvMqWnCl                                      ,1976,Q3
1976-09-27 02:48:04,AAAAAAAAAAAAAUB,COMMON,ACTV,WECNICEtuyaNOCnjcBxEcjeBHIg IcpxlDAIfAK                               ,NASDAQ,567848609,19650912,19570219,2.77,UXKSWgGTVwuzWNnUV                                           ,1976,Q3
1976-09-27 16:12:02,AAAAAAAAAAAAAOB,PREF_B,ACTV,saxzHVDStBQOKcFlOPZNLRyRBLuVTrYAuGokybaMmnUjEAXAKXdJyUQUVuJNmrW       ,AMEX  ,627313844,18731224,19120115,2.94,0000000114,1976,Q3
1976-09-28 00:17:03,AAAAAAAAAAAAAOC,COMMON,INAC,iSGMBJMBcXJumAT                                                       ,NYSE  ,638517238,19050605,19710106,2.46,0000000091,1976,Q3
1976-09-29 11:09:05,AAAAAAAAAAAAATT,COMMON,ACTV,GmCVHazIbOsbxTJTARmkYoDtlJnTlbSRLBnnOxZgVRTXWEIGvH                    ,NASDAQ,586579154,18580707,18661120,0.62,PqHHQPtFmLMYtaQZeCPyWOpeDGcHWjGJJWGnpUVWYUbRjsNExvioDRDUsgU ,1976,Q3
1976-09-29 12:18:00,AAAAAAAAAAAAATU,COMMON,ACTV,xhgcxmzqlXVQHRkMoRPvWbaKnLydRoLTzhmBPROBluobSLY                       ,NASDAQ,786451420,19191211,18630901,0.41,0000000205,1976,Q3
1976-09-30 00:58:02,AAAAAAAAAAAAATV,COMMON,ACTV,RLoZVElHSgUJhrCgIdVJDSlvXyFmVLDm tsTYsqGdIjJAVV                       ,AMEX  ,203185046,18601102,18621011,2.23,eWFjEoJAZOrJGuIHFpAAfiYQPntYtvHfuAwHTMB                     ,1976,Q3
1976-09-30 16:51:04,AAAAAAAAAAAAATW,PREF_A,ACTV,IEuKONnERINranwzxIbqHzenLyVINOEejrTnMChvZMIbY                         ,NYSE  ,738684089,19291031,19250908,1.64,0000000113,1976,Q3
1976-09-30 23:59:05,AAAAAAAAAAAAATX,COMMON,ACTV,gORdAvvcAhqtQhfRlzDNgrhrqoUfsgaa                                      ,NYSE  ,503266464,19210909,18940915,1.16,EPHKRuDanPcFNDLwHqQZwFQsotdnvyg                             ,1976,Q3
1996-12-29 14:45:03,AAAAAAAAAAAAAHQ,PREF_B,ACTV,LkIP aiQNcavdDDHoVxxKfouXuHhckkOUWrFHiCleKwEOQJj                      ,NYSE  ,110762426,19950225,19500612,1.71,NlSrPWdOyoIXoTtcbJgEEODOuQRgKneODmjQndi                     ,1996,Q4
1996-12-30 00:28:00,AAAAAAAAAAAABVV,PREF_A,ACTV,vqIIhKLqswGO                                                          ,PCX   ,484804891,19350313,18601204,1.3,TowVEXvAeasrTiHWVPALdZXSDAITTfJCQqzSNNTWCtSIsyI             ,1996,Q4
1996-12-30 00:55:04,AAAAAAAAAAAABVY,COMMON,ACTV,IWUuSdjcrLJxOzOseIuLzTEYJcGzbufM                                      ,NYSE  ,462635581,19710102,19361223,2.4,UGTLzMUCFokLJkoCWXYyJu                                      ,1996,Q4
1996-12-30 07:41:02,AAAAAAAAAAAABWB,COMMON,ACTV,GVWHJSiYVnDHKvukVKEYMfKuTENViSKVMOBeCNtDMwXShAsBGzfPaTP               ,AMEX  ,509420732,19250608,19501203,0.9,0000000077,1996,Q4
1996-12-30 19:05:03,AAAAAAAAAAAAANT,COMMON,INAC,KTbQOKmVETxYHNyCJrJTyXHwBfIOKCsnHIJJXzJeRCBnEoVdfCssNKCk              ,PCX   ,81188093,18550719,18550127,1.03,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     ,1996,Q4
1996-12-31 00:05:02,AAAAAAAAAAAABVW,PREF_C,ACTV,IoiOjiDhKPII                                                          ,PCX   ,512029165,19180127,19210312,0.65,0000000484,1996,Q4
1996-12-31 07:09:05,AAAAAAAAAAAABVZ,COMMON,ACTV,oZbQmwBbBBOLKKo                                                       ,PCX   ,336966855,19030228,19350114,2.61,LVHzeFQWSugGNgkKMEtPTIIgFiwdseCBRJeZhPSKJLIcdoCUcbsQ        ,1996,Q4
1996-12-31 09:21:04,AAAAAAAAAAAABWC,COMMON,ACTV,yb oyouESVEFSobQFIFAlCDlfsWTMaDmR                                     ,NYSE  ,378263174,19540207,19500428,0.35,dEluvoyDvJUjnIcJSQeLjfBVqcISrcIOmRsoAGZctiPWPtDsTOmmLoXqrj  ,1996,Q4
1996-12-31 11:34:00,AAAAAAAAAAAABVU,COMMON,ACTV,SPTCWWIpglv zyDA                                                      ,AMEX  ,9410929,19690322,18760812,0.8,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     ,1996,Q4
1996-12-31 18:14:00,AAAAAAAAAAAABVX,COMMON,ACTV,yoTkRpd hctrKnqNLEturnXWukvVnIKY                                      ,NASDAQ,6554323,19330922,19890717,2.28,xKSLHLQHLoSoXvqFuKQUbXRVFUTzWeCGVANNrqhMIvqtVUIFANTIGTDXQY  ,1996,Q4
1996-12-31 23:59:05,AAAAAAAAAAAABWA,COMMON,ACTV,ZQHZFhXbxFB                                                           ,AMEX  ,128860999,19301216,19501026,2.71,vkThCiGCDWxzSOELuwFOHqffmyIkXCZi                            ,1996,Q4
2001-03-29 15:13:02,AAAAAAAAAAAAARC,PREF_A,ACTV,VOnFbjDaIHJMSYaoHajPtpEQQQPYonvvZTPkDeTIhBBGBUNXfJ                    ,NASDAQ,517530211,19271203,19680802,0.56,0000000666,2001,Q1
2001-03-29 18:03:05,AAAAAAAAAAAACBW,PREF_D,ACTV,nsfAvpJgHpBBeBLnsMXrIFjbhTDHHWQakAKO iQSdyYQq                         ,PCX   ,445698526,19590323,19500711,1.06,mVIEpxvLJWUyQpirNRQJNRanTOoeiXAKKIULGQo                     ,2001,Q1
2001-03-30 02:07:02,AAAAAAAAAAAACBS,PREF_B,ACTV,EElHESTWQVnOMEhXkKGNiIDrdMQwUyTJPDlZEXAYRZgtXFCnTJmYgLKFeTrSQO        ,NYSE  ,587652335,19370622,19640907,0.67,yUcFCLJSWQNToANfcASlEdocirKFCAVCbnKSokUxfbMssnYGXvWWGB      ,2001,Q1
2001-03-30 03:20:02,AAAAAAAAAAAACBZ,COMMON,ACTV,aGIxzSVLMjSTiSFMmHGrJUXaTJiyqHwyoVxAPAtCDDCFsklFjNeDPCTgnrCpOkNrfLEeQA,NASDAQ,460230513,18800506,19041221,2.07,XGyiHzJACFMkeUaempTMJcPqDGRKUvjHuIAQRJcEhEmQFpdJVkXtKBgrb   ,2001,Q1
2001-03-30 09:48:04,AAAAAAAAAAAACBV,PREF_D,ACTV,nZT KWoCLIqUbBIrKDJTeFlOLCVvYhLlHEVeeAn                               ,AMEX  ,229090768,19890331,19010624,1.24,ZTRDfFepxIXESVPGHiTWbNbKuTNEaaMPROsIByT                     ,2001,Q1
2001-03-30 15:13:05,AAAAAAAAAAAACBR,PREF_A,ACTV,YWExyDZEaaVyykCvC                                                     ,NASDAQ,322482712,19951202,19350814,2.12,0000000655,2001,Q1
2001-03-30 19:19:02,AAAAAAAAAAAACBY,COMMON,ACTV,MMtrRaZXqwUwHhMzLI                                                    ,AMEX  ,32713890,18540613,18670627,0.25,ALFLAFEIDEyhjXseHCeZVTGPGzMtqRERizIodrV                     ,2001,Q1
2001-03-31 01:40:02,AAAAAAAAAAAACBU,COMMON,ACTV,TVCIlFnkLsmdDUNSMCBQWnKjwHkuRFNJBGEADIbK                              ,PCX   ,697035698,19880522,19340307,2.87,0000000272,2001,Q1
2001-03-31 06:36:04,AAAAAAAAAAAACBL,PREF_A,INAC,aNycKtyMboptJoKvuQEGSUGZ qDaGqRzfkGbFeBYJSmGLSFLeeHwubzTAXFKEDUBZQB   ,NASDAQ,197370814,19751226,19910125,1.82,0000000103,2001,Q1
2001-03-31 13:17:00,AAAAAAAAAAAACBX,PREF_B,ACTV,GcQCDxODTQsrcuMhmuzJaJJvRTvJFJBWz                                     ,PCX   ,514192231,19530207,19750204,1.39,0000000310,2001,Q1
2001-03-31 22:35:03,AAAAAAAAAAAACBT,COMMON,ACTV,dGyaVnBBKatGrq PiFHDPHmTerFbxLzUAdlmBQVPIcplzEfHvVwHIIEIotJS          ,PCX   ,135973604,18850421,19901231,1.43,0000000416,2001,Q1
1988-06-27 23:07:04,AAAAAAAAAAAABKI,COMMON,ACTV,SMweQMGeIxlQqUVxAsLCTjiuFyOMNCCHaheWPw                                ,PCX   ,480747997,19240729,19420602,2.98,qCLAonhOZoDWmAlhMTIlQPXfTaSiDuHyydYZpACXFMZWRf              ,1988,Q2
1988-06-28 00:16:01,AAAAAAAAAAAABKB,COMMON,ACTV,qzsYkKRIdHfEbFJDZcTJhOLLIhbHSkMOwOMAxHKyRcRGFLSRTqOIFK                ,NYSE  ,24709178,19490213,19020207,0.7,0000000364,1988,Q2
1988-06-28 03:45:04,AAAAAAAAAAAABKF,COMMON,ACTV,ANISVzFoAarwbQiITuCt vx                                               ,NYSE  ,948359117,19121117,19260806,2.73,0000000208,1988,Q2
1988-06-28 07:57:03,AAAAAAAAAAAABBQ,COMMON,ACTV,fpWnRkgjYhKAssPrhvqInXNsuGnxOVGhulnREwJPPbUgLHMJNyNTP                 ,NASDAQ,380193052,19471023,19320328,0.05,XYreLZjfxjBvJEfNhCshSXODGqAEflcAGWqaGNKjBdRnGBML            ,1988,Q2
1988-06-28 08:22:03,AAAAAAAAAAAABKC,COMMON,ACTV,KvkMeSVQJWZNrgZxHUMGh                                                 ,NYSE  ,436472564,19300821,19270912,1.13,MFbhTxRgbYIPZIEQDVUFaGQjRSJOLbsQQYPxfYvYi                   ,1988,Q2
1988-06-29 07:38:00,AAAAAAAAAAAABKG,COMMON,ACTV,ZSIawMPgOCVBTfhhUGqMnDDAYDV                                           ,AMEX  ,611130296,19060705,19530820,2.24,0000000119,1988,Q2
1988-06-29 10:53:00,AAAAAAAAAAAAATS,PREF_B,INAC,xFvDILgTqupHkXHaFVuO HKJrngSTYHJvvUZxCzQDWL                           ,NYSE  ,304097268,18770819,19860702,1.61,WKHSDaFEDSYXOynePKHWBGLeJ                                   ,1988,Q2
1988-06-29 23:54:03,AAAAAAAAAAAABKD,COMMON,ACTV,YKvBrIFOEHfKpViZONYOmrNNgxGDaPDXGNEctULVdEFBhbRwBYhQwrikqkDBsK        ,PCX   ,398401414,19590412,18811116,1.21,0000000021,1988,Q2
1988-06-30 06:02:00,AAAAAAAAAAAABKH,COMMON,ACTV,MIsOUjpPJTLDkoCNFTxDSWEbOGOjkbFFDoWRKwpNKicIrCLGeQISdTfj UUdQK        ,NYSE  ,732053563,19241110,19621217,2.01,oBnlVjcxkaAUMfJzTF                                          ,1988,Q2
1988-06-30 20:00:05,AAAAAAAAAAAABKA,COMMON,ACTV,tgSUkfSSHjOsWFJVGRCQwORpMJJYZyMZDAfLJEZeKOpOfdTnWp UHoTEITWTLslWylUfX ,NYSE  ,881533648,19200412,18690704,2.44,zRfEuBrvHrKyGDfpiRBTeUqPsQSTsDxPdxPXYXbVgMCGJcRviIrmxpTiV   ,1988,Q2
1988-06-30 23:59:05,AAAAAAAAAAAABKE,COMMON,ACTV,GXrXIcJKYeSDMkcsIaaGSsgmCGwRNTmCCBCmFBNXxVMDNdykc                     ,PCX   ,427829459,19841105,18860131,2.92,0000000461,1988,Q2
2002-09-28 13:41:02,AAAAAAAAAAAACDU,COMMON,ACTV,erRBuRVlCLEvzeVopMhnaHeEtIjWiDUnLQXUK                                 ,PCX   ,321615422,19870627,19560726,2.88,ttnrCmYkXxXhAPvQMvLxBCP                                     ,2002,Q3
2002-09-28 15:08:03,AAAAAAAAAAAACDW,COMMON,ACTV,GJhkmbMJxNvyaZghRFCgjWafxoulspzaIiXcLAhGGMjOoAItF                     ,NASDAQ,369725691,19441206,19610429,1.42,OwOxWgRvxNxKGyMvGQqDSJxIDFPBQoHIShmJNWTDWUyBktmgFYnsFpi     ,2002,Q3
2002-09-28 18:12:01,AAAAAAAAAAAACDY,COMMON,ACTV,TpaOcuGtlVyHbRYfAtWLLUTcPvZEkRB                                       ,AMEX  ,560330858,19921115,19560617,2.1,0000000708,2002,Q3
2002-09-28 21:56:05,AAAAAAAAAAAACEA,COMMON,ACTV,BJSGwYGxXnoFSflcivQaGYPgRiwQCsBFPEMKRLLKFetLb                         ,NASDAQ,482829469,19190711,19181213,1.48,0000000084,2002,Q3
2002-09-29 02:08:03,AAAAAAAAAAAAAES,COMMON,ACTV,LCUPIcMbNBM                                                           ,AMEX  ,939184389,19940707,19150225,2.21,0000000191,2002,Q3
2002-09-29 17:10:02,AAAAAAAAAAAACDT,PREF_C,ACTV,TithVLhGrAMGrgNKUkFOdFexaIPOiMEvHzUwkKfk                              ,NASDAQ,529236746,19940327,19740614,1.06,0000000436,2002,Q3
2002-09-29 19:26:03,AAAAAAAAAAAACDV,COMMON,ACTV,ehyfIlEGsiABnDNtUNLPnlbFTZmwthMkkvnkfFBOKZizhnNlFrBoMUA               ,PCX   ,594287657,19281228,19390329,2.91,0000000336,2002,Q3
2002-09-30 00:39:02,AAAAAAAAAAAACDX,COMMON,ACTV,JQG SKWbXZKJMoAsIJFrrQVOhFMjhCrQhccIuQDRbtRFJFPDxHFxrMfSSg            ,PCX   ,789057011,18810619,18741203,1.14,IBqTarFPrlHnvuMVWGdmBDHVIOrwwDLhmCkEwEbORlgMQQCHg           ,2002,Q3
2002-09-30 04:43:03,AAAAAAAAAAAACDZ,COMMON,ACTV,IRVJYPnQAcLUnKGewdpfsvXtcjrIZvqCeJjVSQmCBPDJiafKgZuEigJGgyKmX         ,NASDAQ,708265716,19860428,19590921,3.0,0000000790,2002,Q3
2002-09-30 07:35:02,AAAAAAAAAAAACEB,PREF_C,ACTV,IICEiFPqiELiOhVlnBcNR NHoJpt                                          ,NYSE  ,215785028,19060618,19780330,1.74,0000000525,2002,Q3
2002-09-30 21:04:00,AAAAAAAAAAAAAFQ,COMMON,INAC,aff cIwXTQTtaOSvQdLlqbvAGy                                            ,NASDAQ,798389215,19570830,19130225,2.03,WGcNCpRBGqeGCDtWOgnZSRvS                                    ,2002,Q3
2016-06-29 08:02:00,AAAAAAAAAAAACAY,COMMON,INAC,kXvlxzGrWFv KFreDsqvAgXHRwBNjWzTWJUdTKLOITpGxqJc EKJVTTusNEGrMr       ,NYSE  ,80013295,19020930,19980205,2.5,CBFjUnnNdQNvCEERxX                                          ,2016,Q2
2016-06-29 09:25:01,AAAAAAAAAAAABPN,COMMON,ACTV,JbKAFCCHgIiIDHbUrUGMfGuOQpxczCIYiyIxvieRRdV                           ,NYSE  ,542918428,19310831,18740719,2.04,0000000518,2016,Q2
2016-06-29 20:02:04,AAAAAAAAAAAACXC,COMMON,ACTV,BAYfbLNGvP upKNHQirqVaTKc GHGOMIeqjyqfKOiwKC RFflH wjQMsjxwAfMOzF     ,NASDAQ,679226532,19731222,18801112,1.17,0000000342,2016,Q2
2016-06-29 22:03:02,AAAAAAAAAAAACXB,COMMON,ACTV,XxEVpNxMPVRDUNIZRHMUEaHcQXFzGmJIeltTzyDOIytFTcrleSkbojEGxZvULFMPKtZ   ,NYSE  ,486722904,19800909,19650317,1.0,zScyndwxOcLUXIwtrdKPFPDeQiYudN                              ,2016,Q2
2016-06-30 03:33:04,AAAAAAAAAAAACXA,COMMON,ACTV,SVdhFIgZLImBFNacyHACEeH MJFwaFojObUjTroPVLz                           ,PCX   ,90570724,18571003,18560308,2.66,0000000500,2016,Q2
2016-06-30 08:07:00,AAAAAAAAAAAACWZ,COMMON,ACTV,jIelOZiuKNJGeKYIgPosFVDcJCmIabSQWR KpqmWuyCbKMhwy BXGIIRwzlGI         ,NASDAQ,280240668,19850317,18511118,1.63,jjUctzAryPdrXNGdt                                           ,2016,Q2
2016-06-30 15:31:00,AAAAAAAAAAAACWY,COMMON,ACTV,SUyeqmHyQSrDOngr XNPzEsqRRCoIKBRPjvQtaXlefzNR                         ,PCX   ,799794485,18580812,20070121,2.74,0000000472,2016,Q2
2016-06-30 16:47:04,AAAAAAAAAAAACWX,COMMON,ACTV,jBAMpUmEKDsUOQFRTsDTVtwIUTTsipGjoSRANCKEeDDyZGTUoMIICuDw              ,PCX   ,414650051,20060612,18750523,0.52,SGGNfbBAlAczwHPVtTqVGNHwZWFN                                ,2016,Q2
2016-06-30 20:50:03,AAAAAAAAAAAACWW,COMMON,ACTV,WovCFYBpjhAZqEXBJQ                                                    ,NASDAQ,670997380,19071123,20131013,0.28,oWQKMFXSlVsMRNCPGGZG                                        ,2016,Q2
2016-06-30 23:20:04,AAAAAAAAAAAACWV,COMMON,ACTV,ktXMsBfVfscCZNKbhDHBOZBlvjQMaCzqJQRoCFJHUL                            ,PCX   ,481121896,18580805,18910717,0.12,dEJMmFYDgXDyCncQWdTxrZmJrdhIMAEBSROjjTU                     ,2016,Q2
2016-06-30 23:59:05,AAAAAAAAAAAACWU,PREF_A,ACTV,WjiiuOUFZcagZIaFzSSJdmFsLGmSBEGNDRxGBagqKoPNlLzdm BcpLQTgBuPPhbVDTjP  ,PCX   ,232427271,19440331,18710328,2.05,0000000858,2016,Q2
2010-12-30 09:13:01,AAAAAAAAAAAAAQA,PREF_B,INAC,RWuZrPALfMDDTHAXKyqELITLDx                                            ,NYSE  ,730605758,19050908,19700716,1.63,EuuMCERLkMvngHuMBGDyOvreRutY                                ,2010,Q4
2010-12-30 13:34:05,AAAAAAAAAAAACPM,COMMON,ACTV,UVmSoVxJEn                                                            ,NASDAQ,567556739,18560405,18701122,1.23,0000000634,2010,Q4
2010-12-30 16:06:05,AAAAAAAAAAAACPK,COMMON,ACTV,wspyLtNrxtVHJPVOVSuvvXCZOEcJSmtQIEjtPRoqJfURsXmHuNwhASMiPytA          ,NYSE  ,425831551,19720509,18680418,2.33,IaIJkJbThYSCqPmZqGFESRtOvhVxcLlZsBRXICTFtkvM                ,2010,Q4
2010-12-30 22:22:00,AAAAAAAAAAAACPI,PREF_B,ACTV,LudcUIzAXLtSlvvBllBAKey xCkbKFsUDqXSRIecCiVYiHsQ                      ,NASDAQ,851687953,20040208,19460328,2.46,WwXQNkQAqANEBHnihrVhCfRtBAoaKSMATszCV                       ,2010,Q4
2010-12-31 04:00:04,AAAAAAAAAAAACPG,PREF_A,ACTV,DliTSBIobFF iiAZo TXlDPKeWFdeYRKgy                                    ,PCX   ,417342143,19020307,19790110,1.7,0000000082,2010,Q4
2010-12-31 09:29:01,AAAAAAAAAAAACPE,COMMON,ACTV,ThIEcnVWltKZCp IJbIOpUBtDPMEcTiyPHVTl NnUqsMcCsKnjLneJrmrZzjNVCYH     ,NASDAQ,723205442,19050518,19020608,0.98,CRsqPtJcQxMMUOORXpRAJWPqXLesY                               ,2010,Q4
2010-12-31 11:20:05,AAAAAAAAAAAACNO,COMMON,ACTV,zEmRZferNKNTp                                                         ,NYSE  ,264290544,19830228,19450321,2.17,0000000308,2010,Q4
2010-12-31 13:07:03,AAAAAAAAAAAACPL,COMMON,ACTV,HUrVhhfqREeQtKDKIQ                                                    ,PCX   ,572835120,18581007,19291209,0.36,0000000256,2010,Q4
2010-12-31 16:45:01,AAAAAAAAAAAACPJ,PREF_C,ACTV,xmQxMwqSzpzwOYVup                                                     ,NASDAQ,392926535,18931031,19160212,0.92,IwKGMglysFlBzYirJMhjkeKeBJEGrUcxwHHBppgnKtWLJGnA            ,2010,Q4
